id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1055931390527385299,"Luxury Kitchen, 3br Bungalow | Eastsider - Portoro",18253226,Portoro,,78702,30.255249,-97.7156593,Entire home/apt,115,2,18,2024-10-23,1.84,88,14,18,
1055958188201645876,"Kayaking, trails, 6th street",105428912,Kira,,78741,30.232677570733657,-97.71535914452413,Private room,45,5,2,2024-09-12,0.30,2,258,2,
1056508386184809171,Tiny Texas Treasure,553126517,Jessica,,78737,30.2019078,-97.9666311,Entire home/apt,150,2,37,2024-12-01,3.60,1,237,37,
1056525263190459413,Austin Living/5 min from everything!,339715,Dena,,78704,30.24066,-97.76601,Entire home/apt,161,10,2,2024-01-02,0.17,1,166,2,
1056576102534640080,Chic 8BR Retreat+Central East Austin +Large Groups,11697746,One Fine BnB,,78702,30.27344,-97.71637,Entire home/apt,333,1,9,2024-11-30,1.07,23,301,9,
1056603430118124276,Cozy Room in North Austin House,25207305,Ben,,78758,30.41464,-97.69775,Private room,30,1,12,2024-08-12,1.06,2,264,12,
1056621204409307145,2-Unit Bright & Modern SOCO Stay,39191637,Lee,,78704,30.2266593,-97.763508,Entire home/apt,209,1,8,2024-10-27,0.83,34,358,8,
1056659296632004111,Studio Domain Room 210,549986749,Joseph,,78758,30.40598,-97.7132,Entire home/apt,94,1,0,,,9,364,0,
1056697244081235619,Casa Jinete | SouthWestern cabin,408071763,Madhav,,78723,30.3126,-97.68803,Entire home/apt,168,27,6,2024-11-16,0.52,2,365,6,
1056722379457704044,Economy studio stay near DT and Domain,35817561,Jen And Steven,,78757,30.348912440234532,-97.74878833366738,Entire home/apt,37,1,14,2024-11-17,1.28,61,345,14,
1056738636911161084,Retreat House - Swimming Pool - Pickleball court,447418962,Michael,,78732,30.330689499056056,-97.92251986140664,Entire home/apt,761,2,21,2024-11-03,1.79,14,328,21,
1057051912635896170,Austin Prime location -The Domain Oasis,354945628,Keith,,78758,30.402376800409762,-97.7265184476372,Entire home/apt,135,3,31,2024-11-26,2.92,1,351,31,
1057200682280681072,*New* | 4 Beds | Sleeps 10 - WalkerVR,15864252,Walker Luxury Vacation,,78737,30.20957,-98.00073,Entire home/apt,304,1,4,2024-09-08,0.50,17,323,4,
1057218460830511650,Quiet Home with a Private Pool and Sauna!,447606169,Grand Welcome Austin And Highland Lakes,,78741,30.23181,-97.70136,Entire home/apt,223,1,5,2024-07-30,0.43,50,0,5,
1057230237348313576,Hill Country Hiatus!,115683639,Dayna,,78738,30.3102,-97.94099,Entire home/apt,131,2,39,2024-11-18,3.62,2,287,39,
1057467669671539905,NEW Vibrant Home Steps to SOCO - Best Location!,27177317,Ashton,,78704,30.24858,-97.75127,Entire home/apt,800,3,14,2024-10-21,1.32,5,12,14,
1041331229147839688,Cozy Up in The Hills,126426527,Stephanie,,78738,30.35104,-97.99088,Entire home/apt,129,2,15,2024-11-17,1.27,1,11,15,
1041345513862072996,Freshly remodelled 3 bedroom house in central ATX,549945494,Jake,,78745,30.1902,-97.78499,Entire home/apt,150,2,2,2024-10-26,0.78,2,360,2,
1041470936856681409,Mid-Century Dream with Sauna & Cowboy Pool,42627490,Gunnar,,78758,30.355356253614442,-97.71190867130338,Entire home/apt,146,1,55,2024-12-11,4.45,1,49,54,
1041517968661388119,Studio Domain Room 119,549986749,Joseph,,78758,30.407798698110987,-97.71355790127093,Entire home/apt,94,1,1,2024-02-17,0.10,9,364,1,
1041870340678198521,5 bedrm Lux home by Zilker & ACL,177211054,Lon,,78746,30.276293670193716,-97.80116154341268,Entire home/apt,1999,3,0,,,3,270,0,
1041978690750334769,Perfect Home in Travis Heights,88957825,Alec,,78704,30.240756621458303,-97.74935445023164,Entire home/apt,113,2,31,2024-11-17,2.66,1,7,31,
1042032705606195046,"Texas Retreat w/ Patio, Fireplace & Fenced-In Yard",456475914,Evolve,,78758,30.37748,-97.70122,Entire home/apt,147,2,14,2024-12-01,1.20,54,103,14,
1042067457284938314,Fernview Casa,932086,Patricia,,78745,30.218773990789597,-97.80261666712043,Entire home/apt,200,1,21,2024-11-17,2.20,1,257,21,
1042078248442656312,"Lux Pool & Pickleball Villa | 9 Mins DT, Sleeps 18",9933778,Kelvin,,78735,30.236977,-97.8103258,Entire home/apt,846,3,23,2024-11-10,2.41,1,319,23,
1042085713877988864,Porches on Travis,71939519,Jennifer,,78732,30.417365100656472,-97.89945249933622,Entire home/apt,225,2,27,2024-11-03,2.23,1,260,27,
1042111965846383115,Central Austin~Domain~Q2 Stadium~3 Bed Ensuite Bth,505507310,Vincent,,78757,30.35306,-97.71643,Entire home/apt,148,1,26,2024-12-09,2.57,2,234,26,
1042130129880625273,Zilker Farmhouse + Private Pool - Evie!,118565935,Renters Club,,78704,30.252324849023687,-97.76816432759256,Entire home/apt,522,1,10,2024-10-14,1.17,65,65,10,
1042142098721582563,Tranquil Long Stay 1Bed + Office,18826567,Krishna,,78749,30.205638415732682,-97.84977516967439,Private room,40,21,3,2024-10-05,0.42,2,81,3,
1042144493921774800,(Midterm) 5bd 3ba Pool/ HotTub/ Arcade/ Theater,538630831,Ally,,78717,30.49299,-97.73994,Entire home/apt,227,3,3,2024-07-10,0.31,2,65,3,
1042655361983956427,Pet Friendly Hill country home w/urban convenience,9268885,Julie And Tony,,78734,30.38006267103491,-97.92273353640343,Entire home/apt,229,7,12,2024-10-22,1.24,2,182,12,
1042656178473691377,Frog + Lily Pad,16446286,Jenny,,78703,30.28290646735743,-97.75885940850192,Entire home/apt,3100,3,1,2024-10-07,0.43,2,176,1,
1042715958363404706,Dive Into Our Splashy Oasis | Cowboy Take Me Away,534388950,Jason,,78723,30.31807906925735,-97.69699289760572,Entire home/apt,110,1,76,2024-12-08,6.20,11,335,75,
1042814719074486002,Spacious Private Suite in Central Neighborhood,193558362,Christine,,78704,30.254335048049413,-97.75464639963569,Private room,,1,3,2024-03-13,0.26,1,0,3,
1042852920547009152,"Modern, Peaceful  & Cozy 2BR Retreat / Hot Tub",478009344,Austin BNB Management,,78734,30.38149,-97.9555,Entire home/apt,135,1,69,2024-12-01,5.80,21,147,69,
1042855583525423130,Spectacular Lakefront Oasis.,465924157,Chris,,78734,30.383411,-97.9577113,Entire home/apt,1083,1,12,2024-11-24,1.20,1,345,12,
1042858190799855022,Austin City Limits! Great Music - No Limits.,43974992,Kevin,,78701,30.2717325,-97.7470601,Entire home/apt,283,3,0,,,1,114,0,
1043057920860277974,Dreamy 2 Home 2 Pool Paradise |  Cowboys + Barbies,534388950,Jason,,78723,30.31527,-97.69072,Entire home/apt,221,1,15,2024-12-07,1.32,11,333,15,
1043341678191802981,Camp Kaza,3638285,Jenifer,,78745,30.1854118,-97.77595699999999,Entire home/apt,90,1,3,2024-05-26,0.26,2,269,3,
1043476396682738207,Vintage Austin Getaway | 12 mins to DT | Backyard,420725,Medora,,78757,30.34205,-97.73035,Entire home/apt,102,3,20,2024-12-11,1.74,5,335,20,
1043521751369692233,Austin Tree Nest,528503439,Henry,,78741,30.22503394277126,-97.7252796292305,Entire home/apt,70,2,46,2024-12-08,3.95,5,10,46,
1043837969117554884,Modern loft apt just blocks to Downtown & SOCO,1888927,Jeffrey,,78704,30.23698137413179,-97.7455367020635,Entire home/apt,169,2,4,2024-10-20,0.42,1,174,4,
1044139197223894248,New Construction House w/ Heated Pool Mins From DT,6037067,Mali'S Theme,,78745,30.2102494,-97.7667321,Entire home/apt,199,1,38,2024-11-30,3.27,6,343,38,
1044214132525145747,Locale Bouldin Creek | 2-Bedroom Townhome,239175383,Locale,,78704,30.2556316,-97.7523442,Entire home/apt,160,1,6,2024-06-09,0.54,4,48,6,
1044218835904904309,Conveniently Located-Charming Tiny Cabin-Oak Hill!,26066438,Derek,,78736,30.25031,-97.92069,Entire home/apt,69,7,7,2024-11-30,0.75,6,288,7,
1044225336413190645,Locale Bouldin Creek | Spacious Townhome - 3 Beds,239175383,Locale,,78704,30.2556316,-97.7523442,Entire home/apt,132,1,23,2024-11-03,2.35,4,47,23,
1044296828356735250,Cheery 6th St Condo With Pool,126494834,Madison,,78703,30.27413,-97.76181,Entire home/apt,93,2,44,2024-11-24,3.78,1,158,44,
1044299413439620280,Affordable Room | Private Bath | Grit Daily House,587285606,Serita,,78702,30.263240865963507,-97.734419599675,Private room,54,2,36,2024-11-23,2.97,33,222,36,
1044332796504611615,"Quiet ATX Base, Steps from SoCo",23157822,Max,,78704,30.235623373723286,-97.7536926931568,Entire home/apt,93,2,29,2024-12-10,2.77,1,78,29,
1044379866018923895,3BR Townhome Next to UT With Garage 5411,274552333,Evonify,,78705,30.296938498457454,-97.74116828386491,Entire home/apt,79,1,28,2024-12-01,2.35,83,351,28,
1044491298047161978,Nature's Retreat Austin Hillside Home 10 Min to DT,151274404,Gabriela,,78746,30.3091,-97.79691,Entire home/apt,107,1,32,2024-12-09,2.84,6,238,32,
1044537078757222207,North Central Ranch style house in 78758,1541934,Margo,,78758,30.36179809353067,-97.71287863955324,Entire home/apt,150,28,1,2024-03-18,0.11,8,43,1,
1044542573229710602,TINY Cottage in Hudson Bend Road,121976409,Maggie,,78734,30.417906762792207,-97.93131151484633,Entire home/apt,145,2,25,2024-11-30,2.15,1,269,25,
1044581429834308150,Custom Designer Home. Sleeps 9. Close to domain Q2,20242049,Kristin,,78758,30.372198828153703,-97.71085665833874,Entire home/apt,169,1,20,2024-11-11,1.90,1,94,20,
1044836216533004668,"Blueground | E Austin, lounge & deck, nr shops",107434423,Blueground,,78702,30.2538409,-97.69408159999999,Entire home/apt,,31,0,,,114,1,0,
1044838728995792556,"Blueground | East Austin, deck & w/d, nr dining",107434423,Blueground,,78702,30.2538409,-97.69408159999999,Entire home/apt,,31,0,,,114,2,0,
1044839266112476051,"Blueground | East Austin, lounge & pool, nr food",107434423,Blueground,,78702,30.2538409,-97.69408159999999,Entire home/apt,,31,0,,,114,3,0,
1044953125489069370,"King Suite in SoCo W Pool, close to Downtown",212256280,Andrew,,78704,30.230307472243563,-97.76576273299155,Entire home/apt,66,2,19,2024-11-10,1.63,2,179,19,
1044983827803060290,The Treehouse,18514923,Tim,,78703,30.27481844868539,-97.75962582692904,Entire home/apt,97,3,26,2024-11-16,2.23,1,24,26,
1045003740478910727,Conveniently Located Tiny Home Retreat-Oak Hill!,26066438,Derek,,78736,30.248838250328046,-97.92217272176494,Entire home/apt,53,28,1,2024-09-30,0.39,6,347,1,
1045043339027414872,"Wishing Castle, 3 mn from Domain",494694776,Bianca,,78727,30.42997409868376,-97.71320691218814,Entire home/apt,145,2,0,,,1,269,0,
1045071957750970572,"Zen Garden Suite in SoCo, Near Downtown w Pool",212256280,Andrew,,78704,30.2316356726421,-97.76608305985874,Entire home/apt,67,2,15,2024-11-18,1.29,2,179,15,
1045100707772953238,Charming Room | Private Bath | Grit Daily House,587285606,Serita,,78702,30.26249,-97.73309,Private room,50,2,45,2024-12-03,4.03,33,230,45,
1045103890435158616,Master Bedroom | Private Bath | Grit Daily House,587285606,Serita,,78702,30.261196512932028,-97.73451296352029,Private room,57,2,49,2024-12-08,4.21,33,212,49,
1045222857598284961,Hip and Cozy Home,3479691,Erin,,78724,30.307699555246593,-97.65348922964304,Entire home/apt,175,2,1,2024-03-17,0.11,2,89,1,
1045266841926713243,1 block to SoCo! sleeps 4+free parking,2145939,Brad,,78704,30.24145,-97.74919,Entire home/apt,109,2,10,2024-11-10,1.08,1,18,10,
1045331321617573492,"Full Office | Patio | Games | Relax, Work, Play!",44111365,Sam,,78745,30.20242,-97.83312,Entire home/apt,162,3,15,2024-07-14,1.33,1,136,15,
1045507657126240983,"Blueground | East Austin, gym & airport access",107434423,Blueground,,78702,30.2538409,-97.69408159999999,Entire home/apt,,31,2,2024-04-21,0.19,114,2,2,
1045508104026639891,"Blueground | East Austin, pool & deck, nr shops",107434423,Blueground,,78702,30.2538409,-97.69408159999999,Entire home/apt,,31,0,,,114,4,0,
1045657977914419469,Spacious Retreat W/ Private Pool & Plenty of Space,71125104,Blake,,78749,30.23141841665302,-97.86903652263837,Entire home/apt,129,30,4,2024-12-04,3.08,8,359,4,
1045694977894015373,Cozy & Central Home with Backyard - 7 Min Downtown,151274404,Gabriela,,78741,30.231313981039534,-97.71673685328578,Entire home/apt,98,1,24,2024-11-10,2.38,6,229,24,
1045716808837457667,Spacious 3BD/2BA Retreat- Conveniently Located!,26066438,Derek,,78736,30.248883133846704,-97.92014414607974,Entire home/apt,190,14,0,,,6,364,0,
1045741714680312363,Huge Combined Property 2 houses/8BD/4BA/20 guests,5529724,Michael & Deborah,,78704,30.248532018411762,-97.75853254706338,Entire home/apt,850,3,3,2024-11-10,0.38,3,142,3,
1045794183007996893,"Charming, Quiet, Stylish Home 7 min to Downtown",151274404,Gabriela,,78741,30.23034836598132,-97.71739829587491,Entire home/apt,97,1,19,2024-11-30,1.96,6,216,19,
1045864179726021831,"Austin Hill Country- Saltwater Pool, Rooftop Deck",16443009,Rachel,,78737,30.13162,-97.97069,Entire home/apt,167,1,42,2024-11-17,4.09,1,287,42,
1046429226513840323,Metropolitan Room Near Downtown (3),5834228,Leo,,78722,30.288270640130094,-97.70917503330331,Private room,38,1,42,2024-12-07,3.76,29,27,42,
1046433108859444116,Metropolitan Room Near Downtown (2),5834228,Leo,,78722,30.28652,-97.70867,Private room,36,1,59,2024-11-22,5.16,29,29,59,
1046490684531759639,Upstay - Govalle Get-A-Way in East Austin,512324279,Xiaofan,,78702,30.2706835,-97.70453150000002,Entire home/apt,105,2,9,2024-11-10,0.96,15,341,9,
1046491941158053171,Upstay - East Austin Home w Yard - 5min from DT,512324279,Xiaofan,,78702,30.2706835,-97.70453150000002,Entire home/apt,105,2,10,2024-08-25,1.07,15,350,10,
1046518385108710156,Lake Travis Treehouse -Beach-Boat Dock,126182432,Brad,,78734,30.3880792,-97.96147859999999,Entire home/apt,219,3,21,2024-11-11,1.78,2,261,21,
1046558816656642866,Lakefront w/4BR-Pickleball/Pool/Jacuzzi/Movie Room,20412932,Ken & Paola,,78730,30.32587,-97.83079,Entire home/apt,607,3,15,2024-11-30,1.84,2,217,15,
1046727095852364947,Riviera Cove,386635643,Noah,,78704,30.25419222614637,-97.7467732028113,Entire home/apt,91,1,43,2024-11-27,3.64,2,168,43,
1047095625713266519,Luxurious Modernism + Private Hot Tub and Garage,50214619,Ames - Austin Vacay,,78704,30.231531701684027,-97.76395083740896,Entire home/apt,243,1,33,2024-12-05,3.00,28,327,33,
1047119873085599788,AustinTX Urban Oasis,359535564,Sharon,,78735,30.23847,-97.81027,Entire home/apt,295,2,30,2024-12-01,2.99,1,342,30,
1047188087365480083,Charming Challenger,32064430,Patricia,,78734,30.37439489316524,-97.98274965714721,Entire home/apt,235,30,0,,,1,269,0,
1047222705865547647,Gorgeous 2BR in Champion City 6720,274552333,Evonify,,78750,30.36624,-97.7947,Entire home/apt,70,1,11,2024-09-21,1.07,83,365,11,
1047225554073273548,Luxe Green 3BR House by Domain - Long Stay Ready!,40433959,Rachel,,78758,30.38446,-97.69699,Entire home/apt,160,4,4,2024-10-01,0.48,1,105,4,
1047423169483151371,Newly Renovated Studio in House,286256623,Maris,,78744,30.1728135,-97.7575863,Entire home/apt,53,30,3,2024-01-01,0.25,6,71,3,
1048829486964175963,3bd/2ba | Gym | Workspace | Patio | 10 Min to DT,440584436,Adam,,78745,30.19834,-97.77935,Entire home/apt,185,30,1,2024-06-22,0.17,2,109,1,
1048920347534193762,South Austin stay 14 stories above Governor’s Row,551109451,Austin South Park Hotel,,78744,30.214444,-97.750556,Private room,73,1,136,2024-11-17,11.59,1,58,136,
1049237805895918622,Overlook Oasis-Stunning Views-Pool and Spa!,26066438,Derek,,78733,30.34088,-97.88348,Entire home/apt,889,2,20,2024-11-03,1.99,6,362,20,
1049520689799001003,Beautiful 2BD/2BA in Riverside - 10mins Airport 0139,274552333,Evonify,,78741,30.236319724415914,-97.72660124882907,Entire home/apt,67,1,38,2024-12-10,3.18,83,364,38,
1049522100292764317,Amazing View- Close to DT & UT Austin,363203854,Blue And Bridge,,78723,30.30719,-97.67294,Entire home/apt,135,28,26,2024-11-02,2.24,7,355,26,
1049522104002295314,Beautiful 1BR in Riverside - 10mins Airport 2450,274552333,Evonify,,78741,30.23727,-97.72514,Entire home/apt,56,1,25,2024-12-10,2.19,83,363,25,
1049522145893435998,Beautiful 1BR in Riverside - 10mins Airport 1133,274552333,Evonify,,78741,30.23716,-97.72661,Entire home/apt,64,1,28,2024-11-30,2.43,83,361,28,
1049548733126309669,The Tiny Suite | Super Location!,343836805,Juno,,78702,30.26268,-97.71811,Entire home/apt,94,1,18,2024-10-20,1.64,23,2,18,
1049601032351180111,Holly Hideaway 3 bed Modern Chic,9931650,Gina,,78702,30.25428,-97.72777,Entire home/apt,175,2,15,2024-12-03,1.49,14,126,15,
1049936732998527581,Mins from S Lamar and DT; cozy bungalow w firepit!,393620315,Jessica,,78745,30.198726844138736,-97.80032744080131,Entire home/apt,234,2,26,2024-11-17,2.59,11,108,26,
1049968964471552947,Remodeled Austin 3/2 Home,58476111,Matt,,78723,30.318215685628513,-97.67736683811377,Entire home/apt,360,3,1,2023-12-29,0.08,4,7,1,
1049970981629025692,Private room in modern 2 story home,58476111,Matt,,78723,30.31619,-97.67945,Private room,,1,5,2024-05-05,0.51,4,0,5,
1050012268890854243,Captain's Boathouse ~ Zilker park pirate paradise!,502694171,Jessica,,78704,30.254152658349348,-97.76522789727878,Entire home/apt,70,1,18,2024-11-03,1.70,8,290,18,
1050036144984415466,Lux Penthouse in the heart of Rainey,30225950,Eastside Villas,,78701,30.25538,-97.73926,Entire home/apt,245,1,19,2024-11-30,1.70,42,164,19,
1050063868176012070,Modern Riverside Penthouse,30225950,Eastside Villas,,78701,30.255592434125187,-97.73980741680364,Entire home/apt,285,1,7,2024-11-17,0.88,42,220,7,
1050075031752413309,Modern Lux Suite in the heart of Rainey,30225950,Eastside Villas,,78701,30.256769430948108,-97.73971293961297,Entire home/apt,137,1,3,2024-05-13,0.33,42,204,3,
1050086578916402400,Modern Condo in the heart of Rainey,30225950,Eastside Villas,,78701,30.25614,-97.73798,Entire home/apt,137,1,2,2024-04-23,0.23,42,204,2,
1050091381114296111,Spacious & Sparkling New Lakeway,28627278,Sue,,78734,30.386494,-97.9265377,Entire home/apt,97,30,0,,,7,249,0,
1062352419874206127,Simple 2-Bed APT,396659304,ManagePro,,78757,30.34550885485751,-97.7144954355836,Entire home/apt,,2,4,2024-11-10,0.39,2,173,4,
1062406160735780136,July/Aug '24 Available | pet-friendly family home!,5094923,Brittany,,78736,30.239921945267273,-97.90226245347128,Entire home/apt,294,5,1,2024-08-17,0.25,1,198,1,
1062432083717763776,"Modern, peaceful home close to downtown & UT",351656526,Amelia,,78756,30.333527285603534,-97.73749302811169,Entire home/apt,187,3,8,2024-10-20,0.88,1,68,8,
1057468307089948789,Studio Domain Room 214,549986749,Joseph,,78758,30.4082701400097,-97.71171691231004,Entire home/apt,94,1,0,,,9,364,0,
1057647278649075117,Spacious Home! Near COTA/Airport/Tesla*6-8 Guests,402025876,Victoria,,78725,30.2307,-97.5872,Entire home/apt,125,2,4,2024-10-28,0.59,4,34,4,
1057993555125686839,Studio Domain Room 216,549986749,Joseph,,78758,30.408166637774745,-97.71287345869598,Entire home/apt,94,1,0,,,9,364,0,
1058138381046168182,Pet Friendly ATX Escape + Game Room + Free Parking,272515104,Ames - Austin Vacay,,78723,30.30852835168597,-97.69915009792753,Entire home/apt,152,1,38,2024-11-27,3.54,4,335,38,
1058321525596868260,2bd/1bt house on chimney hill,35050857,Jonathan,,78754,30.3323679,-97.6459661,Entire home/apt,95,30,0,,,1,365,0,
1058543188939873710,10 Minutes from Downtown,16319378,Mohammad,,78753,30.3589552,-97.6813705,Private room,69,7,14,2024-11-18,1.28,1,351,14,
1058650061855890858,Luxury House with Apartment in SE Austin,56424414,Adil,,78744,30.151652487444597,-97.71498141635536,Entire home/apt,450,4,13,2024-10-28,1.36,1,81,13,
1058747445698551020,Spacious Lake House *Relaxation Mode*,9931650,Gina,,78732,30.38278630736614,-97.91420429263626,Entire home/apt,354,2,14,2024-12-08,1.49,14,56,14,
1058779184306949292,The Frida Casita,78482095,Heather,,78734,30.4213806,-97.94198449999999,Entire home/apt,105,1,20,2024-11-11,2.14,1,261,20,
1058853770469139232,Pink Pickle Girls Trip House | Pickleball + Pool,28195241,Robert,,78753,30.38169713293926,-97.68350646697421,Entire home/apt,354,2,25,2024-09-18,2.61,1,256,25,
1058855338474260739,Fully Furnished Austin Haven (Room 4),109156365,Vinay,,78744,30.15571295016722,-97.72390734655762,Private room,149,30,0,,,2,3,0,
1059089423900592992,Comfort and privacy home,532586786,Rajae,,78753,30.3974473,-97.64643009999999,Private room,45,2,31,2024-12-08,3.15,3,90,31,
1059129446458160755,Gorgeous room.,532586786,Rajae,,78753,30.3974473,-97.64643009999999,Private room,41,1,73,2024-12-08,6.72,3,88,73,
1059456150138020196,Cozy Condo in Historic Hyde Park,195146515,Dianne,,78751,30.30673,-97.71798,Entire home/apt,83,30,1,2024-04-21,0.13,2,101,1,
1059510719378936896,Walkable | Convenient | Cozy,472575105,Bonnie,,78751,30.31499,-97.7182,Entire home/apt,107,4,35,2024-12-11,3.03,3,242,35,
1060056847529841936,2BR Lux Highrise + Austin + Vibrant Rainey St,11697746,One Fine BnB,,78701,30.2564596,-97.7388398,Entire home/apt,140,2,51,2024-11-28,4.62,23,346,51,
1060255698808613224,Cozy 3bd/2.5 bth off South Congress,394011504,Ankitha,,78745,30.19141537664192,-97.7714398227539,Entire home/apt,175,30,8,2024-07-29,0.82,1,85,8,
1060820849604120663,"Cozy, sunny home for writers and families!",21770504,Kate,,78722,30.2961538,-97.71385769999999,Entire home/apt,273,2,18,2024-11-30,1.79,1,269,18,
1060876574302629587,Comfy and stylish~5 star stay,438680036,Mercy,,78704,30.23768505825014,-97.78429782752572,Entire home/apt,56,2,7,2024-09-15,0.88,20,138,7,
1061018417654586637,Luxe 1b/1b | 2 smart TVs | Free parking,554290719,Omerebere,,78741,30.22357,-97.7058,Entire home/apt,73,2,35,2024-12-05,3.16,3,256,35,
1061104615402158802,Imagine It!,209350275,Nichole,,78721,30.27642485958671,-97.68587116763806,Entire home/apt,59,1,17,2024-11-04,2.34,2,348,17,
1061152404560594633,Studio Domain Room 218,549986749,Joseph,,78758,30.4063,-97.71297,Entire home/apt,94,1,0,,,9,364,0,
1061183086139644260,Downtown | Pool | Hot Tub | Fire Pit | Sleeps 16,152608759,Tracey,,78739,30.18875,-97.89741,Entire home/apt,,1,5,2024-06-23,0.45,17,0,5,
1061480881083999708,Zen house in a vibrant location.,543117739,Angie,,78702,30.276830313869613,-97.71199899619961,Entire home/apt,92,2,8,2024-11-27,0.96,2,283,8,
1061622376150273089,Shared Condo - Close to Downtown,61181434,Thomas,,78703,30.289025592200357,-97.77171397120844,Private room,,1,27,2024-06-02,2.40,1,0,27,
1061744155773906157,"Serene, private room in Austin",66685810,Elizabeth,,78702,30.26463368097432,-97.732235877013,Private room,87,2,11,2024-10-21,1.15,2,80,11,
1061745819430713186,Modern 4 Bedroom near Tesla,459581949,Nativ,,78724,30.25759,-97.59076,Entire home/apt,149,30,1,2024-04-30,0.13,5,261,1,
1061789172671073972,Location! 3BR/3BA at Domain!,40161292,Kelly,,78758,30.401343607282627,-97.72569616137694,Entire home/apt,220,2,16,2024-12-08,1.73,1,238,16,
1061825770773092604,Boheminan Cabin Overlooking Lake,4912146,Paul,,78746,30.30098582014946,-97.78974279196676,Entire home/apt,137,2,25,2024-11-27,2.33,22,250,25,
1061878669340823360,"Worldmark Austin 
South by SW",215581570,Sharon,,78701,30.2733,-97.74692,Private room,,1,0,,,1,262,0,
1062113814355120498,@ Marbella Lane - Polished 3BR Home in Austin TX,314499226,Cindy,,78724,30.2599366,-97.58809409999999,Entire home/apt,76,2,12,2024-11-19,1.20,1,304,12,
1062202478619875281,"Pet-friendly, Newly Renovated, Close to Domain!",446852813,Joe,,78758,30.39821,-97.7017,Entire home/apt,96,1,22,2024-11-25,2.20,1,328,22,
1062250350124596986,Guadalupe: Economic Spot Central,8167447,Martin,,78751,30.321493228175285,-97.72760027487445,Shared room,19,30,1,2024-08-12,0.24,101,265,1,
1062317925098462605,3BR stylish guest house with pool & patio,509915863,Vacasa Guestworks,,78746,30.26568746934553,-97.80056883824365,Entire home/apt,426,2,8,2024-10-20,0.75,2,360,8,
1062334028910622415,Essence of Austin | Fully Equipped + Stylish Abode,50214619,Ames - Austin Vacay,,78745,30.22500280171403,-97.78537741646952,Entire home/apt,108,1,36,2024-11-10,3.20,28,34,36,
1062349423678454198,Chic studio in central ATX,13321028,Holli,,78752,30.32654676316442,-97.68650741960354,Entire home/apt,68,2,32,2024-12-01,2.95,1,77,32,
1071159995572223200,Unique 5BR on 8 Acres | Patio | Forest Views,464404919,Vacasa Texas,,78748,30.173464259265646,-97.83572597896301,Entire home/apt,584,1,7,2022-12-28,0.13,84,365,0,
1071319927528392304,Authentically South Austin!,973901,Mary,,78745,30.2025373741076,-97.78649326138189,Private room,70,2,6,2024-10-21,0.64,1,362,6,
1071492490071368650,Sunny Haven: Open Concept Living w/ Games Galore!,22407693,Tony,,78728,30.43555,-97.67705,Entire home/apt,136,1,36,2024-12-08,3.74,2,329,36,
1071624418732348056,(3) Homes (1) Property! 5 Bedrooms & 5 full Baths,287832237,Hughes,,78703,30.28421,-97.76265,Entire home/apt,477,2,16,2024-11-10,1.90,1,281,16,
1071860491193408585,*Newly Built Home in Central Austin,90159379,Victoria,,78757,30.3355546,-97.73235799999999,Entire home/apt,200,2,43,2024-11-29,4.10,4,244,43,
1071952575587856903,Pet friendly & 6 min from Airport & 15 min to DT,228568435,Kenieshiear,,78741,30.22227860293845,-97.69253843889526,Entire home/apt,,2,4,2024-05-27,0.44,1,0,4,
1072055566960723250,Serene 1BR Getaway Minutes From Downtown Atx,534016250,Christal,,78752,30.33011,-97.71408,Entire home/apt,105,3,11,2024-10-20,1.11,1,89,11,
1072409974942914715,Nice friendly Austin texas,122900516,Charr & Daivo,,78753,30.394,-97.65643,Private room,40,5,1,2024-12-13,1,1,88,1,
1072469019742534198,King Suite with balcony/patio and poolside view,556105010,East Austin Hotel,,78702,30.2648512,-97.7308918,Private room,191,1,0,,,5,71,0,
1072469080590723895,King room with balcony/patio and poolside view,556105010,East Austin Hotel,,78702,30.2648512,-97.7308918,Private room,149,1,7,2024-10-20,1.19,5,69,7,
1072469194642310706,Double queen with balcony/patio and poolside view,556105010,East Austin Hotel,,78702,30.2648512,-97.7308918,Private room,165,1,6,2024-09-15,1.02,5,59,6,
1072469589542407239,Scandi-inspired king room overlooking Waller St,556105010,East Austin Hotel,,78702,30.26485,-97.73089,Private room,125,1,76,2024-11-06,7.04,5,81,76,
1072469618308720474,Scandi-inspired double queen overlooking Waller St,556105010,East Austin Hotel,,78702,30.2648512,-97.7308918,Private room,141,1,22,2024-09-22,2.84,5,83,22,
1072515257892914696,Hestia: East Austin Stunning Skyline Views,544161732,Hestia,,78724,30.30367550591748,-97.63054953417121,Entire home/apt,149,1,5,2024-09-21,0.50,4,111,5,
1072617062359278917,Upstay - East Austin Home w Fenced-In Yard,512324279,Xiaofan,,78721,30.28103,-97.68926,Entire home/apt,174,1,10,2024-11-10,0.93,15,337,10,
1072619208214355500,Gorgeous South Austin Modern + Spacious Home,489747032,Geoffrey,,78748,30.1812,-97.80605,Entire home/apt,176,2,12,2024-11-30,1.20,1,202,12,
1072619239760183307,Chateau Lake Austin,416718560,Matthew,,78733,30.345660251672964,-97.87417926982663,Entire home/apt,351,1,22,2024-11-22,2.28,1,106,22,
